// Initial random seed:
2285426215475

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(keepPedigrees = T);
initializeTreeSeq();
initializeMutationType(1, 0.5, "f", 0);
initializeGenomicElementType(1, m1, 1);
initializeGenomicElement(g1, 0, 51304565);
initializeMutationRate(0);
initializeRecombinationRate(c(8.09699e-08, 8.13152e-08, 8.13197e-08, 8.13263e-08, 8.12961e-08, 8.02477e-08, 8.02692e-08, 5.68315e-08, 5.68597e-08, 5.68962e-08, 4.41942e-08, 4.41836e-08, 4.42037e-08, 4.31059e-08, 4.29861e-08, 4.2993e-08, 4.29909e-08, 4.31146e-08, 4.32474e-08, 4.32826e-08, 4.32803e-08, 4.32802e-08, 4.33316e-08, 4.34767e-08, 4.39324e-08, 4.39672e-08, 4.39672e-08, 4.40611e-08, 4.40643e-08, 4.41027e-08, 3.66609e-08, 4.40668e-08, 4.4136e-08, 4.41371e-08, 4.41319e-08, 4.41383e-08, 4.41345e-08, 4.32378e-08, 4.23466e-08, 4.15945e-08, 3.61129e-08, 2.7472e-08, 2.58494e-08, 1.67211e-08, 1.6637e-08, 1.11387e-09, 1.11391e-09, 1.13358e-09, 1.23635e-09, 1.23635e-09, ...), c(16052616, 16053622, 16053657, 16053756, 16054711, 16054958, 16055068, 16055169, 16055205, 16059732, 16061014, 16061340, 16069372, 16072290, 16076925, 16079491, 16099435, 16100057, 16102323, 16103900, 16110034, 16112334, 16136812, 16140626, 16173177, 16201031, 16227429, 16231421, 16252598, 16267519, 16299534, 16317414, 16343551, 16343809, 16344412, 16344570, 16345580, 16346069, 16347192, 16351377, 16351602, 16351850, 16352355, 16364823, 16407118, 16473583, 16477441, 16489237, 16494093, 16494185, ...));

// Starting run at generation <start>:
58000 

#WARNING (SLiMSim::ReadProvenanceTable): the model type of the .trees file does not match the current model type.
Mutation<17:0>
58000	34039	0.160434	23992	9172	875	1	1	1	1
58001	34039	0.159714	24028	9149	862	1	1	1	29456
58002	17373	0.179934	11973	4548	852	0.5	0.5	1	21822
58003	17619	0.205261	11526	4953	1140	0.5	0.5	1	14983
58004	17734	0.237566	10795	5452	1487	0.5	0.5	1	15272
58005	17914	0.277325	9855	6182	1877	0.5	0.5	1	15365
58006	34039	0.27517	17829	13687	2523	1	1	1	17509
58007	34039	0.274303	17919	13566	2554	1	1	1	29396
58008	34039	0.273627	18022	13406	2611	1	1	1	29484
58009	34039	0.274626	17938	13506	2595	1	1	1	29463
58010	34039	0.273524	17977	13503	2559	1	1	1	29441
58011	34039	0.274553	17929	13529	2581	1	1	1	29441
58012	34039	0.27304	17934	13622	2483	1	1	1	29443
58013	34039	0.270058	18176	13341	2522	1	1	1	29396
58014	34039	0.270205	18144	13395	2500	1	1	1	29498
58015	34039	0.269353	18132	13477	2430	1	1	1	29535
58016	34039	0.269632	18163	13396	2480	1	1	1	29484
