// Initial random seed:
2285176215472

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(keepPedigrees = T);
initializeTreeSeq();
initializeMutationType(1, 0.5, "f", 0);
initializeGenomicElementType(1, m1, 1);
initializeGenomicElement(g1, 0, 51304565);
initializeMutationRate(0);
initializeRecombinationRate(c(8.09699e-08, 8.13152e-08, 8.13197e-08, 8.13263e-08, 8.12961e-08, 8.02477e-08, 8.02692e-08, 5.68315e-08, 5.68597e-08, 5.68962e-08, 4.41942e-08, 4.41836e-08, 4.42037e-08, 4.31059e-08, 4.29861e-08, 4.2993e-08, 4.29909e-08, 4.31146e-08, 4.32474e-08, 4.32826e-08, 4.32803e-08, 4.32802e-08, 4.33316e-08, 4.34767e-08, 4.39324e-08, 4.39672e-08, 4.39672e-08, 4.40611e-08, 4.40643e-08, 4.41027e-08, 3.66609e-08, 4.40668e-08, 4.4136e-08, 4.41371e-08, 4.41319e-08, 4.41383e-08, 4.41345e-08, 4.32378e-08, 4.23466e-08, 4.15945e-08, 3.61129e-08, 2.7472e-08, 2.58494e-08, 1.67211e-08, 1.6637e-08, 1.11387e-09, 1.11391e-09, 1.13358e-09, 1.23635e-09, 1.23635e-09, ...), c(16052616, 16053622, 16053657, 16053756, 16054711, 16054958, 16055068, 16055169, 16055205, 16059732, 16061014, 16061340, 16069372, 16072290, 16076925, 16079491, 16099435, 16100057, 16102323, 16103900, 16110034, 16112334, 16136812, 16140626, 16173177, 16201031, 16227429, 16231421, 16252598, 16267519, 16299534, 16317414, 16343551, 16343809, 16344412, 16344570, 16345580, 16346069, 16347192, 16351377, 16351602, 16351850, 16352355, 16364823, 16407118, 16473583, 16477441, 16489237, 16494093, 16494185, ...));

// Starting run at generation <start>:
58000 

#WARNING (SLiMSim::ReadProvenanceTable): the model type of the .trees file does not match the current model type.
Mutation<17:0>
58000	34039	0.160434	23992	9172	875	1	1	1	1
58001	34039	0.16086	23951	9225	863	1	1	1	29485
58002	17341	0.186956	11770	4658	913	0.5	0.5	1	21680
58003	17679	0.214831	11263	5236	1180	0.5	0.5	1	15074
58004	17872	0.249524	10539	5747	1586	0.5	0.5	1	15372
58005	18241	0.295269	9672	6366	2203	0.5	0.5	1	15513
58006	34039	0.296718	16830	14218	2991	1	1	1	17776
58007	34039	0.2971	16762	14328	2949	1	1	1	29385
58008	34039	0.300391	16679	14270	3090	1	1	1	29386
58009	34039	0.301918	16545	14434	3060	1	1	1	29532
58010	34039	0.302697	16538	14395	3106	1	1	1	29489
58011	34039	0.30609	16380	14480	3179	1	1	1	29476
58012	34039	0.302183	16563	14380	3096	1	1	1	29506
58013	34039	0.300361	16706	14218	3115	1	1	1	29454
58014	34039	0.30111	16582	14415	3042	1	1	1	29379
58015	34039	0.30302	16570	14309	3160	1	1	1	29432
58016	34039	0.300729	16667	14271	3101	1	1	1	29468
