// Initial random seed:
2285296215473

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(keepPedigrees = T);
initializeTreeSeq();
initializeMutationType(1, 0.5, "f", 0);
initializeGenomicElementType(1, m1, 1);
initializeGenomicElement(g1, 0, 51304565);
initializeMutationRate(0);
initializeRecombinationRate(c(8.09699e-08, 8.13152e-08, 8.13197e-08, 8.13263e-08, 8.12961e-08, 8.02477e-08, 8.02692e-08, 5.68315e-08, 5.68597e-08, 5.68962e-08, 4.41942e-08, 4.41836e-08, 4.42037e-08, 4.31059e-08, 4.29861e-08, 4.2993e-08, 4.29909e-08, 4.31146e-08, 4.32474e-08, 4.32826e-08, 4.32803e-08, 4.32802e-08, 4.33316e-08, 4.34767e-08, 4.39324e-08, 4.39672e-08, 4.39672e-08, 4.40611e-08, 4.40643e-08, 4.41027e-08, 3.66609e-08, 4.40668e-08, 4.4136e-08, 4.41371e-08, 4.41319e-08, 4.41383e-08, 4.41345e-08, 4.32378e-08, 4.23466e-08, 4.15945e-08, 3.61129e-08, 2.7472e-08, 2.58494e-08, 1.67211e-08, 1.6637e-08, 1.11387e-09, 1.11391e-09, 1.13358e-09, 1.23635e-09, 1.23635e-09, ...), c(16052616, 16053622, 16053657, 16053756, 16054711, 16054958, 16055068, 16055169, 16055205, 16059732, 16061014, 16061340, 16069372, 16072290, 16076925, 16079491, 16099435, 16100057, 16102323, 16103900, 16110034, 16112334, 16136812, 16140626, 16173177, 16201031, 16227429, 16231421, 16252598, 16267519, 16299534, 16317414, 16343551, 16343809, 16344412, 16344570, 16345580, 16346069, 16347192, 16351377, 16351602, 16351850, 16352355, 16364823, 16407118, 16473583, 16477441, 16489237, 16494093, 16494185, ...));

// Starting run at generation <start>:
58000 

#WARNING (SLiMSim::ReadProvenanceTable): the model type of the .trees file does not match the current model type.
Mutation<17:0>
58000	34039	0.160434	23992	9172	875	1	1	1	1
58001	34039	0.15776	24130	9078	831	1	1	1	29439
58002	17316	0.177495	11995	4495	826	0.5	0.5	1	21809
58003	17604	0.202312	11552	4981	1071	0.5	0.5	1	15015
58004	17698	0.235479	10772	5517	1409	0.5	0.5	1	15244
58005	17928	0.273232	9961	6137	1830	0.5	0.5	1	15418
58006	34039	0.271351	18058	13489	2492	1	1	1	17522
58007	34039	0.269456	18123	13488	2428	1	1	1	29414
58008	34039	0.269323	18179	13385	2475	1	1	1	29431
58009	34039	0.273025	18015	13461	2563	1	1	1	29420
58010	34039	0.272834	17966	13572	2501	1	1	1	29364
58011	34039	0.272643	17949	13619	2471	1	1	1	29325
58012	34039	0.274832	17831	13706	2502	1	1	1	29337
58013	34039	0.275831	17875	13550	2614	1	1	1	29446
58014	34039	0.275258	17811	13717	2511	1	1	1	29529
58015	34039	0.276242	17811	13650	2578	1	1	1	29420
58016	34039	0.276124	17822	13636	2581	1	1	1	29460
