// Initial random seed:
2285196215472

// RunInitializeCallbacks():
initializeSLiMModelType(modelType = 'nonWF');
initializeSLiMOptions(keepPedigrees = T);
initializeTreeSeq();
initializeMutationType(1, 0.5, "f", 0);
initializeGenomicElementType(1, m1, 1);
initializeGenomicElement(g1, 0, 51304565);
initializeMutationRate(0);
initializeRecombinationRate(c(8.09699e-08, 8.13152e-08, 8.13197e-08, 8.13263e-08, 8.12961e-08, 8.02477e-08, 8.02692e-08, 5.68315e-08, 5.68597e-08, 5.68962e-08, 4.41942e-08, 4.41836e-08, 4.42037e-08, 4.31059e-08, 4.29861e-08, 4.2993e-08, 4.29909e-08, 4.31146e-08, 4.32474e-08, 4.32826e-08, 4.32803e-08, 4.32802e-08, 4.33316e-08, 4.34767e-08, 4.39324e-08, 4.39672e-08, 4.39672e-08, 4.40611e-08, 4.40643e-08, 4.41027e-08, 3.66609e-08, 4.40668e-08, 4.4136e-08, 4.41371e-08, 4.41319e-08, 4.41383e-08, 4.41345e-08, 4.32378e-08, 4.23466e-08, 4.15945e-08, 3.61129e-08, 2.7472e-08, 2.58494e-08, 1.67211e-08, 1.6637e-08, 1.11387e-09, 1.11391e-09, 1.13358e-09, 1.23635e-09, 1.23635e-09, ...), c(16052616, 16053622, 16053657, 16053756, 16054711, 16054958, 16055068, 16055169, 16055205, 16059732, 16061014, 16061340, 16069372, 16072290, 16076925, 16079491, 16099435, 16100057, 16102323, 16103900, 16110034, 16112334, 16136812, 16140626, 16173177, 16201031, 16227429, 16231421, 16252598, 16267519, 16299534, 16317414, 16343551, 16343809, 16344412, 16344570, 16345580, 16346069, 16347192, 16351377, 16351602, 16351850, 16352355, 16364823, 16407118, 16473583, 16477441, 16489237, 16494093, 16494185, ...));

// Starting run at generation <start>:
58000 

#WARNING (SLiMSim::ReadProvenanceTable): the model type of the .trees file does not match the current model type.
Mutation<17:0>
58000	34039	0.160434	23992	9172	875	1	1	1	1
58001	34039	0.16202	23893	9262	884	1	1	1	29433
58002	17471	0.185622	11921	4614	936	0.5	0.5	1	21820
58003	17589	0.211411	11303	5135	1151	0.5	0.5	1	15155
58004	17855	0.244385	10623	5737	1495	0.5	0.5	1	15274
58005	18151	0.281913	9914	6240	1997	0.5	0.5	1	15535
58006	34039	0.282558	17548	13746	2745	1	1	1	17771
58007	34039	0.284453	17467	13779	2793	1	1	1	29453
58008	34039	0.283131	17476	13851	2712	1	1	1	29459
58009	34039	0.283087	17503	13800	2736	1	1	1	29507
58010	34039	0.283983	17429	13887	2723	1	1	1	29390
58011	34039	0.286686	17344	13873	2822	1	1	1	29398
58012	34039	0.286451	17343	13891	2805	1	1	1	29478
58013	34039	0.287993	17180	14112	2747	1	1	1	29405
58014	34039	0.288228	17272	13912	2855	1	1	1	29368
58015	34039	0.288052	17207	14054	2778	1	1	1	29509
58016	34039	0.288669	17225	13976	2838	1	1	1	29452
